Class,SpellName,Rank1_ID,AllRankIDs,flags0,flags1,flags2,flags0_hex,flags1_hex,flags2_hex,SpellType,ModifiableStats,VerifyCommand
Rogue,"Camoflogue",59045,"59045",4194304,0,0,0x00400000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 59045"
Rogue,"Cheap Shot",30986,"30986",1024,0,0,0x00000400,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 30986"
Rogue,"Cheap Shot",1833,"1833",1024,0,0,0x00000400,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1833"
Rogue,"Cheap Shot",14902,"14902",1024,0,0,0x00000400,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 14902"
Rogue,"Cheat Death",31229,"31229",0,1024,0,0x00000000,0x00000400,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 31229"
Rogue,"Cheat Death",31230,"31230",0,1024,0,0x00000000,0x00000400,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 31230"
Rogue,"Cheat Death",31228,"31228",0,1024,0,0x00000000,0x00000400,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 31228"
Rogue,"Cloak of Shadows",39666,"39666",1073741824,0,0,0x40000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 39666"
Rogue,"Cloak of Shadows",31224,"31224",0,65536,0,0x00000000,0x00010000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 31224"
Rogue,"Confusion",41397,"41397",2164260864,0,0,0x81000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 41397"
Rogue,"Crippling Poison",3409,"3409",16384,524288,0,0x00004000,0x00080000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 3409"
Rogue,"Crippling Poison",3408,"3408",16384,0,0,0x00004000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 3408"
Rogue,"Deadly Poison",2818,"2818, 2819, 11353, 11354, 25349, 26968, 27187, 57969, 57970",65536,524288,0,0x00010000,0x00080000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 2818"
Rogue,"Deadly Poison",2823,"2823, 2824, 11355, 11356, 25351, 26967, 27186, 57972, 57973",65536,0,0,0x00010000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 2823"
Rogue,"Deadly Throw",26679,"26679, 48673, 48674",8388608,1,0,0x00800000,0x00000001,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 26679"
Rogue,"Disarm Trap",1842,"1842",0,8192,0,0x00000000,0x00002000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1842"
Rogue,"Dismantle",51722,"51722",0,1048576,0,0x00000000,0x00100000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 51722"
Rogue,"Distract",1725,"1725",4096,0,0,0x00001000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1725"
Rogue,"Distract Test",15054,"15054",4096,0,0,0x00001000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 15054"
Rogue,"Distract Test",15055,"15055",4096,0,0,0x00001000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 15055"
Rogue,"Evasion",5277,"5277, 26669",32,0,0,0x00000020,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 5277"
Rogue,"Evasion",37683,"37683",32,0,0,0x00000020,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 37683"
Rogue,"Evasion",38541,"38541",32,0,0,0x00000020,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 38541"
Rogue,"Evasion",15087,"15087",32,0,0,0x00000020,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 15087"
Rogue,"Evasion TEST",21878,"21878",32,0,0,0x00000020,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 21878"
Rogue,"Fan of Knives",51723,"51723",0,262144,0,0x00000000,0x00040000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 51723"
Rogue,"Fan of Knives",52874,"52874",0,262144,0,0x00000000,0x00040000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 52874"
Rogue,"Feint",1966,"1966, 6768, 8637, 11303, 25302, 27448, 48658, 48659",134217728,0,0,0x08000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1966"
Rogue,"Ghostly Strike",14278,"14278",1140850688,0,0,0x44000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 14278"
Rogue,"Glimpse of Madness",26108,"26108",16777216,0,0,0x01000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 26108"
Rogue,"Honor Among Thieves",52916,"52916",0,2097152,0,0x00000000,0x00200000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 52916"
Rogue,"Hunger For Blood",63848,"63848",0,16777216,0,0x00000000,0x01000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 63848"
Rogue,"Hunger For Blood",51662,"51662",0,16777216,0,0x00000000,0x01000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 51662"
Rogue,"Impairing Poison",36839,"36839",16384,0,0,0x00004000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 36839"
Rogue,"Instant Poison",8679,"8679, 8686, 8688, 11338, 11339, 11340, 26891, 57967, 57968",8192,0,0,0x00002000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 8679"
Rogue,"Instant Poison",8680,"8680, 8685, 8689, 11335, 11336, 11337, 26890, 57964, 57965",8192,0,0,0x00002000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 8680"
Rogue,"Juju Escape",16321,"16321",32,0,0,0x00000020,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 16321"
Rogue,"Killing Spree",51690,"51690",0,8388608,0,0x00000000,0x00800000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 51690"
Rogue,"Mind-numbing Poison",5761,"5761",32768,0,0,0x00008000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 5761"
Rogue,"Mind-numbing Poison",34615,"34615",32768,0,0,0x00008000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 34615"
Rogue,"Mind-numbing Poison",41190,"41190",32768,0,0,0x00008000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 41190"
Rogue,"Mind-numbing Poison",5760,"5760",32768,524288,0,0x00008000,0x00080000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 5760"
Rogue,"Monkey Speed",60798,"60798",64,0,0,0x00000040,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 60798"
Rogue,"Mutilate",1329,"1329, 34411, 34412, 34413, 48663, 48666",0,2097152,0,0x00000000,0x00200000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1329"
Rogue,"Mutilate",5374,"5374, 34414, 34416, 34419, 48662, 48665",0,2,0,0x00000000,0x00000002,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 5374"
Rogue,"Mutilate",27576,"27576, 34415, 34417, 34418, 48661, 48664",0,4,0,0x00000000,0x00000004,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 27576"
Rogue,"Pick Lock",1804,"1804",0,16384,0,0x00000000,0x00004000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1804"
Rogue,"Pick Pocket",921,"921",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 921"
Rogue,"Preparation",14185,"14185",0,4096,0,0x00000000,0x00001000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 14185"
Rogue,"Revealed Flaw",28815,"28815",1073741824,0,0,0x40000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 28815"
Rogue,"Riposte",41393,"41393",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 41393"
Rogue,"Riposte",34097,"34097",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 34097"
Rogue,"Riposte",34099,"34099",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 34099"
Rogue,"Riposte",14251,"14251",0,256,0,0x00000000,0x00000100,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 14251"
Rogue,"Riposte",41392,"41392",2147483648,0,0,0x80000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 41392"
Rogue,"Safe Fall",1860,"1860",0,32768,0,0x00000000,0x00008000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1860"
Rogue,"Shadow Dance",51713,"51713",0,33554432,0,0x00000000,0x02000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 51713"
Rogue,"Shiv",5940,"5940",536870912,0,0,0x20000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 5940"
Rogue,"Shiv",5938,"5938",536870912,0,0,0x20000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 5938"
Rogue,"Sinister Strike",60195,"60195",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 60195"
Rogue,"Sinister Strike",14873,"14873",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 14873"
Rogue,"Sinister Strike",57640,"57640",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 57640"
Rogue,"Sinister Strike",15581,"15581",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 15581"
Rogue,"Sinister Strike",1752,"1752, 1757, 1758, 1759, 1760, 8621, 11293, 11294, 26861, 26862, 48637, 48638",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1752"
Rogue,"Sinister Strike",15667,"15667",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 15667"
Rogue,"Sinister Strike",59409,"59409",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 59409"
Rogue,"Sinister Strike",19472,"19472",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 19472"
Rogue,"Slaying Strike",36838,"36838",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 36838"
Rogue,"Slaying Strike",38894,"38894",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 38894"
Rogue,"Spine Break",34108,"34108",2097152,0,0,0x00200000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 34108"
Rogue,"Spore Cloud",32643,"32643",65536,0,0,0x00010000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32643"
Rogue,"Stab",38029,"38029",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 38029"
Rogue,"Startling Flare",56404,"56404",2164260864,0,0,0x81000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 56404"
Rogue,"Stealth",1787,"1787",4194304,0,0,0x00400000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1787"
Rogue,"Stealth",1785,"1785",4194304,0,0,0x00400000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1785"
Rogue,"Stealth",1786,"1786",4194304,0,0,0x00400000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1786"
Rogue,"Stealth",1784,"1784",4194304,0,0,0x00400000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1784"
Rogue,"Talon Strike",51937,"51937",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 51937"
Rogue,"Talon Strike",32909,"32909",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32909"
Rogue,"Talon Strike",61223,"61223",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 61223"
Rogue,"Test Backstab",24825,"24825",8388612,0,0,0x00800004,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 24825"
Rogue,"Test Sinister Strike",24824,"24824",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 24824"
Rogue,"Test Stab R50",23959,"23959",8388612,0,0,0x00800004,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23959"
Rogue,"Test Strike R50",23960,"23960",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23960"
Rogue,"Thrash",47480,"47480",16,0,0,0x00000010,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47480"
Rogue,"Throw",2764,"2764",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 2764"
Rogue,"Tricks of the Trade",57934,"57934",0,131072,0,0x00000000,0x00020000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 57934"
Rogue,"Tricks of the Trade",57933,"57933",0,67108864,0,0x00000000,0x04000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 57933"
Rogue,"Tricks of the Trade",59628,"59628",0,67108864,0,0x00000000,0x04000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 59628"
Rogue,"Turn the Tables",52910,"52910",0,2097152,0,0x00000000,0x00200000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 52910"
Rogue,"Turn the Tables",52914,"52914",0,2097152,0,0x00000000,0x00200000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 52914"
Rogue,"Turn the Tables",52915,"52915",0,2097152,0,0x00000000,0x00200000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 52915"
Rogue,"Vanish",27617,"27617",2048,0,0,0x00000800,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 27617"
Rogue,"Vanish",44290,"44290",2048,0,0,0x00000800,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 44290"
Rogue,"Vanish",1856,"1856, 1857, 26889",2048,0,0,0x00000800,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1856"
Rogue,"Vanish",11327,"11327, 11329, 26888",2048,0,0,0x00000800,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 11327"
Rogue,"Venomhide Poison",14795,"14795",65536,0,0,0x00010000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 14795"
Rogue,"Vigor",14983,"14983",0,4194304,0,0x00000000,0x00400000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 14983"
Rogue,"Wretched Stab",44533,"44533",8388610,0,0,0x00800002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 44533"
Rogue,"Garrote",703,"703, 8631, 8632, 8633, 11289, 11290, 26839, 26884, 48675, 48676",256,0,0,0x00000100,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 703"
Rogue,"Hemorrhage",16511,"16511, 17347, 17348, 26864, 48660",41943040,0,0,0x02800000,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 16511"
Rogue,"Rupture",15583,"15583",1048576,0,0,0x00100000,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 15583"
Rogue,"Rupture",14874,"14874",1048576,0,0,0x00100000,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 14874"
Rogue,"Rupture",14903,"14903",1048576,0,0,0x00100000,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 14903"
Rogue,"Rupture",1943,"1943, 8639, 8640, 11273, 11274, 11275, 26867, 48671, 48672",1048576,0,0,0x00100000,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 1943"
Rogue,"Wound Poison",13219,"13219, 13225, 13226, 13227, 27188, 57977, 57978",268435456,0,0,0x10000000,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 13219"
